 48.06	 -2.00	  5.57	
 41.15	 11.32	  0.68	
 34.74	 20.05	 -1.61	
 30.25	 24.57	 -0.39	
 56.33	-38.46	 10.67	
 49.26	-22.72	  4.10	
 43.70	-10.00	 -0.06	
 37.68	  2.22	 -4.07	
 31.42	 12.01	 -6.20	
 26.79	 16.76	 -4.55	
 49.92	-40.16	  2.41	
 44.60	-27.88	 -2.14	
 40.09	-15.78	 -5.37	
 34.38	 -3.41	 -8.02	
 28.79	  6.11	 -8.61	
 24.57	 10.85	 -7.37	
 43.89	-37.82	 -3.41	
 40.42	-27.94	 -5.87	
 35.25	-17.01	 -8.24	
 30.45	 -5.90	-10.17	
 25.70	  2.17	-10.87	
 21.95	  6.40	 -9.68	
 77.09	 -8.98	 56.11	
 64.85	 15.78	 41.52	
 56.49	 30.38	 32.83	
 50.00	 41.21	 26.27	
 44.20	 47.49	 22.81	
 39.14	 49.58	 21.48	
 66.83	-30.16	 39.94	
 56.42	 -6.65	 28.31	
 48.96	  9.43	 20.25	
 43.08	 21.61	 15.26	
 38.20	 30.12	 12.33	
 33.54	 34.07	 11.58	
 59.79	-39.15	 28.81	
 50.73	-18.96	 19.15	
 43.75	 -3.57	 12.19	
 38.13	  9.40	  7.94	
 33.41	 18.19	  5.12	
 29.21	 22.66	  4.74	
 53.33	-44.29	 20.02	
 46.39	-26.17	 12.37	
 40.03	-11.55	  6.76	
 34.73	  0.83	  3.02	
 30.26	 10.07	  0.52	
 26.25	 14.82	  0.22	
 47.92	-44.56	 13.18	
 42.51	-29.35	  7.32	
 36.81	-16.67	  2.32	
 31.90	 -5.26	 -1.15	
 26.92	  3.92	 -3.12	
 23.50	  8.24	 -3.66	
 41.89	-40.52	  5.21	
 37.52	-29.77	  2.07	
 32.61	-17.51	 -1.37	
 28.05	 -7.63	 -4.57	
 24.45	  0.16	 -6.16	
 21.26	  4.06	 -6.53	
 75.63	 -7.96	 65.67	
 62.97	 18.23	 48.67	
 54.06	 33.08	 39.67	
 48.55	 41.31	 33.24	
 42.93	 46.31	 28.40	
 38.86	 47.45	 24.72	
 64.96	-31.93	 48.03	
 53.53	 -6.70	 34.02	
 46.07	  9.20	 26.20	
 40.97	 20.65	 21.00	
 36.42	 28.57	 17.13	
 32.50	 31.83	 14.31	
 57.61	-42.27	 36.89	
 47.91	-19.68	 25.27	
 40.91	 -3.74	 18.16	
 36.19	  7.74	 13.24	
 31.20	 16.36	  9.63	
 28.03	 20.01	  7.19	
 51.22	-46.00	 28.18	
 43.86	-26.81	 19.26	
 37.84	-11.95	 12.85	
 32.51	 -0.86	  7.90	
 27.77	  7.81	  4.55	
 25.81	 12.66	  2.93	
 45.89	-45.54	 20.20	
 39.50	-30.58	 13.06	
 34.18	-17.05	  7.65	
 29.64	 -6.92	  3.52	
 25.58	  1.73	  0.37	
 22.81	  5.89	 -1.32	
 39.16	-41.80	 12.48	
 34.89	-29.22	  7.04	
 30.36	-18.38	  3.12	
 26.53	 -9.09	 -0.76	
 22.84	 -1.94	 -2.98	
 20.97	  2.16	 -4.10	
 66.08	 -0.05	 -1.48	
 59.30	 11.07	 -4.32	
 51.86	 22.08	 -5.97	
 42.03	 37.12	 -5.36	
 36.10	 41.01	  0.02	
 60.41	 -5.95	 -6.82	
 54.36	  4.35	 -9.35	
 46.76	 14.64	-11.85	
 37.48	 24.74	-12.77	
 31.50	 28.29	 -7.76	
 54.20	-12.19	-13.22	
 48.90	 -2.87	-14.80	
 42.51	  7.05	-16.71	
 33.55	 17.07	-17.68	
 28.21	 20.60	-12.31	
 47.74	-17.29	-19.77	
 43.27	 -8.94	-20.39	
 38.15	  0.47	-21.07	
 31.48	 10.89	-20.39	
 26.06	 14.98	-15.02	
 40.63	-16.27	-24.54	
 37.67	-10.05	-24.43	
 33.67	 -1.43	-24.36	
 27.81	  7.51	-22.77	
 22.87	 10.87	-16.80	
 64.38	 -3.41	  9.10	
 57.13	  8.08	  4.41	
 50.63	 20.35	  0.83	
 41.71	 35.19	 -0.22	
 35.90	 39.85	  3.08	
 59.40	-10.44	  2.51	
 52.41	  0.72	 -1.63	
 45.94	 11.15	 -4.94	
 36.91	 22.82	 -7.61	
 30.65	 26.72	 -4.11	
 53.36	-16.18	 -4.01	
 47.83	 -6.13	 -6.92	
 41.27	  4.07	 -9.64	
 33.43	 14.39	-11.95	
 27.88	 19.08	 -8.60	
 46.38	-21.30	-11.46	
 42.15	-11.76	-12.77	
 36.94	 -2.59	-14.28	
 30.68	  8.12	-14.96	
 25.42	 13.53	-11.38	
 39.64	-20.14	-17.49	
 37.11	-13.77	-17.96	
 33.62	 -5.24	-16.61	
 28.08	  5.00	-16.08	
 23.10	  8.91	-12.77	
 63.50	 -6.33	 21.19	
 55.47	  7.95	 13.53	
 48.38	 19.08	  8.77	
 40.53	 32.72	  5.53	
 35.06	 37.65	  6.90	
 57.37	-15.81	 13.33	
 50.08	 -2.25	  7.32	
 43.45	  9.19	  2.83	
 35.55	 20.88	 -1.08	
 29.99	 25.15	  0.72	
 51.78	-22.05	  5.78	
 45.51	 -9.41	  1.26	
 39.39	  1.21	 -2.32	
 32.49	 12.17	 -5.73	
 26.76	 16.96	 -4.06	
 45.46	-25.34	 -0.81	
 40.69	-14.99	 -4.51	
 35.97	 -4.81	 -6.69	
 29.76	  5.97	 -8.66	
 24.54	 10.95	 -6.73	
 39.41	-24.55	 -6.41	
 35.63	-16.52	 -8.94	
 31.72	 -7.91	-10.05	
 26.91	  1.88	-10.78	
 21.99	  6.47	 -8.71	
 62.93	 -8.51	 37.07	
 52.50	 10.38	 25.31	
 45.56	 22.57	 18.60	
 39.25	 31.56	 13.26	
 33.59	 34.39	 11.91	
 55.24	-22.59	 25.14	
 46.73	 -5.00	 16.07	
 40.48	  8.35	 10.51	
 34.51	 18.59	  6.48	
 28.74	 22.63	  5.28	
 49.02	-28.94	 16.99	
 42.13	-13.11	  9.93	
 36.22	 -0.89	  5.18	
 30.66	  9.59	  1.66	
 25.97	 14.52	  0.96	
 43.51	-30.77	  9.76	
 37.88	-17.59	  4.62	
 32.99	 -6.22	  0.58	
 28.02	  3.40	 -2.18	
 23.22	  8.36	 -2.39	
 37.69	-28.48	  3.43	
 33.59	-18.21	 -0.37	
 29.29	 -8.69	 -2.91	
 25.23	 -0.43	 -4.73	
 21.78	  4.20	 -4.60	
 59.91	 -8.53	 46.75	
 49.57	 12.25	 32.78	
 43.19	 22.78	 25.07	
 36.53	 28.59	 18.63	
 31.55	 30.42	 14.32	
 52.33	-25.37	 33.55	
 42.90	 -5.65	 22.70	
 37.33	  7.51	 16.16	
 32.28	 16.31	 11.81	
 27.17	 19.31	  8.16	
 46.19	-30.86	 24.57	
 39.10	-14.44	 16.47	
 33.65	 -1.69	 10.56	
 28.63	  7.29	  6.22	
 25.01	 11.88	  3.75	
 41.25	-32.18	 17.76	
 34.15	-18.27	 10.63	
 29.88	 -7.48	  5.70	
 25.54	  0.98	  1.93	
 22.44	  5.63	  0.10	
 34.58	-28.84	  9.72	
 30.03	-17.73	  4.73	
 26.40	 -9.17	  1.34	
 23.37	 -2.24	 -1.42	
 20.49	  1.70	 -2.84	
 51.29	 -0.27	 -1.14	
 46.61	  6.05	 -3.40	
 42.27	 12.99	 -4.88	
 35.93	 22.86	 -5.22	
 31.48	 25.96	 -2.31	
 48.08	 -3.37	 -3.80	
 43.90	  2.64	 -5.65	
 39.30	  9.33	 -7.26	
 33.25	 16.76	 -8.30	
 28.89	 19.13	 -5.21	
 44.20	 -6.55	 -6.96	
 41.11	 -0.51	 -8.51	
 36.65	  5.57	 -9.82	
 31.17	 12.42	-11.02	
 26.81	 14.73	 -7.71	
 40.01	 -9.67	-11.24	
 37.39	 -4.87	-12.67	
 33.90	  1.08	-13.36	
 30.00	  8.44	-12.88	
 25.29	 11.31	 -9.61	
 36.47	 -9.96	-14.08	
 33.44	 -5.67	-15.18	
 31.37	 -0.97	-15.84	
 27.32	  5.95	-14.96	
 22.99	  8.67	-11.37	
 49.55	 -2.65	  4.95	
 45.57	  3.81	  2.25	
 41.32	 10.71	 -0.13	
 35.04	 20.42	 -1.38	
 30.92	 23.94	  0.30	
 46.22	 -6.06	  1.56	
 42.62	  0.41	 -1.19	
 38.08	  7.18	 -3.21	
 32.17	 15.08	 -5.04	
 28.02	 18.19	 -3.03	
 42.99	 -8.93	 -1.82	
 39.86	 -2.89	 -3.51	
 36.13	  2.94	 -5.44	
 30.51	 10.32	 -7.31	
 26.11	 13.46	 -5.05	
 39.32	-12.06	 -5.62	
 36.58	 -6.41	 -7.28	
 33.11	 -0.02	 -8.42	
 28.83	  6.53	 -9.57	
 24.69	 10.24	 -6.99	
 35.25	-11.97	 -9.25	
 32.86	 -7.77	-10.83	
 30.24	 -2.65	-11.12	
 26.83	  4.27	-11.04	
 22.89	  7.28	 -8.18	
 48.36	 -4.85	 11.36	
 44.47	  2.40	  8.01	
 39.43	  9.45	  4.64	
 34.19	 18.33	  1.99	
 29.58	 22.81	  2.85	
 45.01	 -8.99	  8.77	
 41.47	 -1.71	  5.03	
 36.90	  5.35	  2.02	
 31.67	 13.21	 -0.84	
 27.24	 16.73	  0.19	
 41.45	-12.51	  4.88	
 37.99	 -5.93	  1.41	
 34.03	  1.33	 -0.77	
 29.20	  8.61	 -3.19	
 25.04	 11.95	 -2.39	
 37.77	-14.47	 -0.08	
 35.01	 -8.68	 -2.50	
 32.12	 -2.66	 -3.92	
 27.87	  4.96	 -5.06	
 24.00	  8.19	 -3.66	
 34.41	-14.27	 -3.69	
 32.16	 -9.17	 -4.78	
 29.07	 -3.90	 -6.08	
 25.86	  2.56	 -6.34	
 21.58	  5.27	 -5.60	
 47.09	 -6.96	 22.33	
 41.89	  3.30	 15.98	
 36.84	 10.50	 10.73	
 32.53	 17.24	  7.15	
 27.94	 19.78	  5.89	
 43.46	-13.54	 16.14	
 38.67	 -3.68	 11.13	
 34.70	  4.29	  7.31	
 30.50	 11.48	  4.14	
 25.72	 14.48	  3.03	
 40.02	-16.80	 11.41	
 36.05	 -7.97	  7.52	
 31.83	 -0.19	  4.10	
 28.06	  6.57	  1.47	
 24.30	  9.92	  0.83	
 36.41	-18.04	  6.81	
 32.87	-10.17	  3.75	
 29.38	 -3.68	  1.11	
 26.05	  2.97	 -0.79	
 22.34	  6.23	 -1.48	
 32.31	-16.34	  2.46	
 29.57	-10.21	  0.15	
 26.93	 -4.12	 -1.36	
 23.69	  0.93	 -3.03	
 20.70	  3.59	 -3.10	
 44.61	 -7.81	 27.56	
 39.20	  3.23	 19.96	
 34.22	  9.69	 14.50	
 29.49	 14.56	 10.21	
 25.90	 16.08	  7.24	
 40.42	-15.09	 21.32	
 35.77	 -4.45	 15.42	
 31.24	  3.56	 10.81	
 27.43	  9.30	  7.26	
 24.23	 11.20	  4.60	
 37.29	-18.41	 16.54	
 32.56	 -8.94	 11.39	
 29.19	 -1.25	  7.31	
 25.90	  4.87	  4.48	
 22.46	  6.93	  2.08	
 34.01	-19.19	 12.06	
 30.61	-10.89	  7.94	
 26.85	 -4.47	  4.42	
 23.71	  1.15	  1.81	
 21.31	  4.29	  0.24	
 29.15	-17.07	  6.38	
 26.71	-10.59	  3.55	
 24.35	 -5.80	  1.26	
 21.56	 -0.57	 -0.73	
 20.25	  1.80	 -1.65	
 38.79	 -0.04	 -0.06	
 36.36	  3.96	 -1.54	
 33.52	  7.46	 -2.30	
 30.87	 11.48	 -2.84	
 28.20	 13.01	 -1.31	
 37.38	 -1.19	 -1.25	
 34.98	  2.46	 -2.58	
 32.00	  5.76	 -3.49	
 29.99	  9.18	 -3.71	
 26.63	 11.31	 -2.74	
 36.24	 -2.03	 -2.38	
 33.77	  1.53	 -3.69	
 31.19	  4.62	 -4.52	
 28.62	  7.68	 -4.99	
 25.37	  9.07	 -3.54	
 34.34	 -3.24	 -4.89	
 32.02	 -0.05	 -5.86	
 29.88	  2.97	 -6.69	
 27.67	  6.29	 -6.38	
 24.66	  7.82	 -4.86	
 31.40	 -3.94	 -8.28	
 30.07	 -0.58	 -8.20	
 28.21	  2.20	 -8.04	
 25.64	  4.95	 -8.45	
 23.20	  6.31	 -5.82	
 38.15	 -1.68	  3.89	
 34.70	  2.43	  2.03	
 32.39	  6.10	  0.48	
 29.73	 10.28	 -0.61	
 26.84	 12.52	 -0.09	
 35.90	 -2.92	  2.42	
 33.19	  0.88	  0.74	
 30.44	  4.26	 -0.87	
 28.58	  7.90	 -1.80	
 25.39	 10.42	 -1.17	
 34.30	 -3.88	  0.30	
 32.43	 -0.31	 -0.86	
 30.10	  3.02	 -1.84	
 27.70	  6.24	 -2.81	
 24.97	  8.22	 -1.97	
 32.93	 -4.82	 -1.58	
 31.15	 -1.35	 -2.62	
 28.69	  1.75	 -3.60	
 26.81	  5.14	 -3.90	
 23.80	  6.62	 -3.03	
 30.83	 -4.88	 -4.07	
 28.63	 -2.53	 -5.28	
 27.42	  0.94	 -5.68	
 25.08	  3.98	 -5.57	
 22.73	  5.50	 -4.41	
 36.26	 -3.00	  6.99	
 33.42	  1.14	  4.84	
 31.41	  4.72	  2.98	
 29.27	  8.55	  1.62	
 25.84	 11.38	  1.61	
 34.84	 -4.39	  5.59	
 32.57	 -0.53	  3.48	
 30.12	  3.29	  1.96	
 28.12	  6.71	  0.81	
 25.02	  9.14	  0.54	
 33.14	 -5.61	  3.81	
 31.24	 -1.80	  1.97	
 28.49	  1.50	  0.43	
 26.73	  4.94	 -0.46	
 23.96	  7.05	 -0.36	
 31.38	 -6.26	  1.18	
 29.64	 -2.78	  0.02	
 28.01	  0.58	 -1.18	
 25.35	  3.47	 -1.96	
 23.27	  5.76	 -1.42	
 29.36	 -6.03	 -1.17	
 27.94	 -3.05	 -2.02	
 26.22	  0.05	 -2.55	
 24.33	  2.75	 -3.34	
 21.94	  4.33	 -2.69	
 35.06	 -4.29	 10.97	
 32.20	  0.32	  8.01	
 29.65	  4.02	  5.71	
 27.36	  7.42	  4.11	
 24.43	  9.49	  3.13	
 33.79	 -6.07	  9.01	
 30.89	 -1.75	  6.43	
 28.87	  2.24	  4.52	
 26.71	  5.56	  2.85	
 23.75	  7.87	  2.04	
 32.06	 -7.36	  6.94	
 29.61	 -3.12	  4.46	
 27.79	  0.68	  3.08	
 25.60	  3.95	  1.63	
 22.66	  5.81	  1.01	
 30.57	 -7.53	  4.85	
 28.55	 -3.80	  3.07	
 26.37	 -0.45	  1.52	
 24.28	  2.49	  0.34	
 22.00	  4.24	 -0.21	
 27.71	 -7.13	  1.92	
 26.12	 -3.79	  0.48	
 24.37	 -0.92	 -0.49	
 23.16	  1.80	 -1.00	
 20.49	  2.99	 -1.50	
 33.28	 -5.29	 13.77	
 29.99	 -0.43	 10.42	
 27.70	  3.33	  7.74	
 25.64	  6.05	  5.35	
 22.92	  7.53	  3.69	
 31.38	 -7.25	 11.46	
 28.82	 -2.47	  8.30	
 26.39	  1.29	  6.04	
 24.29	  4.14	  4.06	
 22.10	  5.64	  2.74	
 29.42	 -8.52	  9.17	
 27.06	 -3.98	  6.72	
 25.52	 -0.39	  4.44	
 23.66	  2.67	  3.06	
 21.60	  4.07	  1.70	
 28.18	 -8.26	  6.85	
 26.76	 -4.82	  5.12	
 24.30	 -1.38	  3.17	
 21.99	  1.30	  1.60	
 20.70	  2.86	  0.70	
 25.93	 -7.93	  4.26	
 24.33	 -4.43	  2.64	
 22.68	 -1.59	  0.98	
 21.17	  0.54	 -0.07	
 19.79	  1.93	 -0.67	
 32.13	  0.52	  1.36	
 29.72	  3.09	  1.00	
 28.24	  5.11	  0.66	
 26.69	  6.41	  1.18	
 31.19	  0.41	  1.09	
 29.70	  2.85	  0.17	
 27.61	  4.63	  0.16	
 25.39	  5.23	  1.10	
 30.48	  0.25	 -0.23	
 28.12	  2.44	 -0.75	
 27.09	  4.39	 -0.85	
 24.42	  4.89	  0.08	
 28.95	  1.03	 -2.20	
 27.24	  2.94	 -2.57	
 25.26	  4.51	 -2.18	
 23.17	  4.56	 -1.29	
 30.47	 -0.25	  4.33	
 28.96	  2.12	  3.01	
 27.47	  4.28	  2.23	
 25.12	  5.48	  1.98	
 29.48	 -0.51	  3.37	
 28.17	  1.78	  2.29	
 26.80	  3.60	  1.68	
 24.63	  4.71	  1.53	
 29.29	 -0.54	  2.31	
 27.47	  1.52	  1.34	
 25.98	  3.36	  0.90	
 23.67	  4.23	  0.77	
 27.66	  0.05	  0.14	
 26.37	  2.02	 -0.32	
 23.93	  3.30	 -1.12	
 21.81	  3.76	 -0.66	
 29.26	 -1.36	  5.76	
 27.51	  1.24	  4.41	
 26.15	  3.16	  3.39	
 24.37	  4.41	  2.92	
 28.38	 -1.34	  4.95	
 26.57	  0.70	  3.63	
 25.71	  2.73	  2.97	
 23.21	  3.83	  2.16	
 27.25	 -1.19	  3.89	
 26.42	  0.68	  2.79	
 25.30	  2.61	  2.11	
 22.90	  3.48	  1.55	
 26.22	 -0.44	  2.08	
 25.09	  1.50	  1.37	
 24.02	  2.64	  0.64	
 21.66	  3.07	  0.19	
 26.55	 -1.63	  6.63	
 24.68	  0.41	  4.85	
 23.93	  2.17	  3.70	
 22.41	  3.27	  2.70	
 26.25	 -2.02	  5.72	
 24.63	 -0.06	  4.40	
 23.11	  1.68	  3.17	
 21.36	  2.90	  2.15	
 24.63	 -2.04	  4.41	
 23.82	 -0.22	  3.59	
 22.52	  1.31	  2.42	
 20.96	  2.28	  1.48	
 23.61	 -1.46	  2.84	
 22.44	 -0.11	  1.76	
 21.75	  0.92	  0.94	
 20.59	  1.87	  0.32	
 96.02	  0.37	 -0.19	
 96.14	  0.41	 -0.21	
 96.17	  0.53	 -0.21	
 96.06	  0.75	 -0.26	
 96.28	  0.36	 -0.20	
 96.14	  0.40	 -0.27	
 96.24	  0.50	 -0.22	
 96.12	  0.74	 -0.20	
 96.24	  0.38	 -0.25	
 96.14	  0.36	 -0.26	
 96.03	  0.41	 -0.28	
 95.93	  0.67	 -0.27	
 96.02	  0.11	 -0.41	
 96.14	  0.22	 -0.24	
 96.04	  0.28	 -0.36	
 95.89	  0.50	 -0.35	
 96.08	  0.46	 -0.02	
 96.22	  0.39	  0.08	
 96.21	  0.54	 -0.01	
 96.11	  0.70	 -0.02	
 96.17	  0.38	  0.08	
 96.23	  0.46	  0.04	
 96.19	  0.49	  0.02	
 96.10	  0.72	 -0.14	

