REPORT_TYPE,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,Product Number,PRODUCT_SEQUENCE,TITLE,PATHNUMBER,SMALL_X,SMALL_Y,LARGE_X,LARGE_Y,INSIDEVERSE
XE,HP Projects,Envelopes,Quarter Fold,,,3042488,40,Lifetime Love,45475,153,116,400,304,<B>Envelopes</B> are the first thing a recipient sees when getting a piece of mail. So it&#146;s worthwhile &#150; and fun &#150; to create. personalize. and print envelopes to go with cards and letters.<BR><BR><B>You'll need:</B> Quarter-fold envelope. 4&#188; x 5 &#189; inches.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace.<BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project.<BR><BR><B>Tips:</B><BR><BR>These envelopes can be used for quarter-fold greeting cards. notes. and brochures.<BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project.<BR>
GS,HP Projects,Gift Tags,,,,3042414,10,Dare to Open It?<br>Add-a-Photo,45469,118,153,309,400,<B>Gift tags</B> will add a charming touch to all your packages!<BR><BR><B>You'll need:</B> Paper. 8 1/2 x 11 inches.<BR><BR><B>Directions:</B><BR><BR><OL><LI>Click on <B>Personalize and Print Your Project</B> to open the Create & Print workspace.</LI><LI>Make text changes as desired.</LI><LI>Click <B>Print Project</B> to send finished Gift Tag to the printer.</LI><LI><B>Cut</B> along solid lines.</LI><LI><B>Fold</B> along dotted lines (if applicable).</LI><LI>To make matching envelope (if applicable) with design side facing down. fold up flaps along dotted lines. Tape or glue bottom and side flaps to secure.</LI><LI>For hanging Gift Tags. carefully cut or punch out the hole at the top.</LI><LI><B>Tie</B> a string or ribbon through the hole.</LI></OL><B>Tips:</B><BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project. A Gift Tag can be used instead of. or in addition to a greeting card.
XI,HP Projects,Invitations,,,,3042326,10,Christmas Party<br>Add-a-Photo,45470,153,99,400,259,<b>Cover Verse:</b><br><br>Share a Christmas<br>Teller and Associates<br><br><b>Inside Verse:</b><br><br>To help make<br>Christmas merrier for others.<br>please bring a canned food item<br>to give to the Hunger Center.<br>Christmas is for sharing --<br>please help us<br>share the holiday spirit<br>at the annual<br>Teller and Associates<br>Christmas Party!<br><br>Saturday. December 18th<br>2-5 P.M.<br>
XI,HP Projects,Invitations,,,,3056310,20,Surprise Party<br>Add-a-Photo,45470,99,153,259,400,<b>Cover Verse:</b><br><br>Do Not Let This Person <br>Know You Received <br>An Invitation<br><br><b>Inside Verse:</b><br><br>We're having a <br>surprise party<br>for Linda's 30th Birthday.<br><br>Friday. November 10th<br>7:00 p.m.<br>at Sandra and Nick's house<br><br>Please R.S.V.P.<br>555-4444
XI,HP Projects,Invitations,,,,3056311,30,Hope to Spot You<br>Add-a-Photo,45470,153,118,400,309,<b>Cover Verse:</b><br><br>Johnny is having<br>a birthday party...<br><br><b>Inside Verse:</b><br><br>AND HOPES TO SPOT YOU THERE!<br><br>Sunday. January 11th<br>Roller World Roller Rink<br>1:00 - 3:00<br>We'll skate and have cake!<br>Please RSVP
TS,HP Projects,Iron-on Transfers,,,,3021206,10,Hug Your Pet<br>Add-a-Photo,45471,118,153,309,400,You can create your own. personalized <B>T-shirts</B> using the iron-on transfer paper.  Transfers can also be used to decorate canvas bags. aprons. shirts. shorts. and other fabric items.<BR><BR><B>You'll need:</B> Iron-on transfer paper (enough for back & front of T-shirt. if needed).  A white or light-colored T-shirt. 100% cotton or 50/50 blend.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project on iron-transfer paper. following the manufacturer's instructions.<BR>4. Cut the printed design areas out of the transfer paper. Position on the T-shirt. and apply heat as directed by the transfer paper instructions.<BR>5. Repeat for back of T-shirt. if applicable.<BR><BR><B>Tips:</B> <BR><BR>Read the directions that come with the transfer paper before beginning the project. <BR><BR>To see what your finished T-shirt will look like. print your design on plain paper. cut it out. and hold it up to the T-shirt to check the color. size. alignment. spelling. and overall look of the project.<BR><BR>
IT,HP Projects,Iron-on Transfers,,,,3056312,20,Love Birds<br>Add-a-Photo,45471,153,118,400,309,You can create your own. personalized <B>T-shirts</B> usingthe iron-on transfer paper available in craft and sewing stores. Transfers can also be used to decorate canvas bags. aprons. shirts. shorts. and other fabric items.<BR><BR><B>You'll need:</B> Iron-on transfer paper (enough for back & front of T-shirt. if needed).  A white or light-colored T-shirt. 100% cotton (recommended) or 50/50 blend.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project on iron-transfer paper. following the manufacturer'sinstructions.<BR>4. Cut the printed design areas out of the transfer paper. Position on the T-shirt. and apply heat as directed by the transfer paper instructions.<BR>5. Repeat for back of T-shirt. if applicable.<BR><BR><B>Tips:</B> <BR><BR>Read the directions that come with the transfer paper before beginning the project. <BR><BR>To see what your finished T-shirt will look like. print your design on plain paper. cut it out. and hold it up to the T-shirt to check the color. size. alignment. spelling. and overall look of the project.<BR><BR>
IT,HP Projects,Iron-on Transfers,,,,3056313,30,Naturally Sweet<br>Add-a-Photo,45471,118,153,309,400,You can create your own. personalized <B>T-shirts</B> usingthe iron-on transfer paper available in craft and sewing stores. Transfers can also be used to decorate canvas bags. aprons. shirts. shorts. and other fabric items.<BR><BR><B>You'll need:</B> Iron-on transfer paper (enough for back & front of T-shirt. if needed).  A white or light-colored T-shirt. 100% cotton (recommended) or 50/50 blend.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project on iron-transfer paper. following the manufacturer'sinstructions.<BR>4. Cut the printed design areas out of the transfer paper. Position on the T-shirt. and apply heat as directed by the transfer paper instructions.<BR>5. Repeat for back of T-shirt. if applicable.<BR><BR><B>Tips:</B> <BR><BR>Read the directions that come with the transfer paper before beginning the project. <BR><BR>To see what your finished T-shirt will look like. print your design on plain paper. cut it out. and hold it up to the T-shirt to check the color. size. alignment. spelling. and overall look of the project.<BR><BR>
IT,HP Projects,Iron-on Transfers,,,,3056314,40,Vacation<br>Add-a-Photo,45471,153,118,400,309,You can create your own. personalized <B>T-shirts</B> usingthe iron-on transfer paper available in craft and sewing stores. Transfers can also be used to decorate canvas bags. aprons. shirts. shorts. and other fabric items.<BR><BR><B>You'll need:</B> Iron-on transfer paper (enough for back & front of T-shirt. if needed).  A white or light-colored T-shirt. 100% cotton (recommended) or 50/50 blend.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Print your project on iron-transfer paper. following the manufacturer'sinstructions.<BR>4. Cut the printed design areas out of the transfer paper. Position on the T-shirt. and apply heat as directed by the transfer paper instructions.<BR>5. Repeat for back of T-shirt. if applicable.<BR><BR><B>Tips:</B> <BR><BR>Read the directions that come with the transfer paper before beginning the project. <BR><BR>To see what your finished T-shirt will look like. print your design on plain paper. cut it out. and hold it up to the T-shirt to check the color. size. alignment. spelling. and overall look of the project.<BR><BR>
S1,HP Projects,Scrapbooks,,,,3025993,10,Celestial Moments,45472,118,153,309,400,Use <b>Scrapbook Pages</b> to create a thoughtful gift or to store treasured memories.<BR><BR><b>You'll Need:</b>  Paper. 8 1/2 x 11 inches. Scissors or a hole punch. Ribbon.<BR><BR><B>Directions:</B><BR><BR><OL><LI>Click <b>Personalize and Print Your Project</b> to open the Creative Workspace.</LI><LI>Make text changes as desired. <b>Note that there are two pages in this project</b>.</LI><LI>Click <b>Print Project</b> to send finished <b>Scrapbook Pages</b> to the printer.</LI><LI><b>Punch or cut</b> holes in each page.</LI><LI>String pages together with ribbon.</LI></OL> <BR><BR><B>Tips:</B><BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project. Enhance the design with glitter paint or stickers. Check out all our other scrapbook projects for matching accessories!<BR><BR>
S2,HP Projects,Scrapbooks,,,,3025999,20,Celestial Moments,45472,118,153,309,400,<b>Photo Pages</b> give your favorite pictures an extra-special flair!<BR><BR><b>You'll Need:</b>  Paper. 8 1/2 x 11 inches. Scissors (optional).<BR><BR><B>Directions:</B><BR><BR><OL><LI>Click <b>Personalize and Print Your Project</b> to open the Creative Workspace.</LI> <LI>Make text changes as desired.</LI> <LI>Use the <b>Add-a-Photo</b> feature to insert each picture electronically.</LI> <LI>Click <b>Print Project</b> to send finished <b>Photo Pages</b> to the printer.</LI> <LI><b>Cut</b> along outlines.</LI> <LI><b>Attach</b> completed Photo Pages to your scrapbook pages. </LI> </OL> <BR><BR><B>Tips:</B><BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project. If you do not wish to use the Add-a-Photo feature. you can cut out the inside area of the photo page and paste a real photo behind it. Check out all our other scrapbook projects for matching accessories!<BR><BR>
S4,HP Projects,Scrapbooks,,,,3026011,30,Celestial Moments,45472,118,153,309,400,Attach photos to any project with <b>Photo Corners</b> for extra charm and whimsy.<BR><BR><b>You'll Need:</b>  Paper. 8 1/2 x 11 inches.  Scissors. Tape or glue.<BR><BR><B>Directions:</B><BR><BR><OL><LI>Click <b>Personalize and Print Your Project</b> to open the Creative Workspace.</LI> <LI>Click <b>Print Project</b> to send finished <b>Photo Corners</b> to the printer.</LI> <LI><b>Cut</b> along solid lines.</LI> <LI><b>Fold</b> tabs back along dotted lines.</LI> <LI><b>Tape or glue</b> tab edges together. forming corners.</LI> </OL> <BR><BR><B>Tips:</B><BR><BR>Check out all our other scrapbook projects for matching accessories!<BR><BR>
S3,HP Projects,Scrapbooks,,,,3026005,40,Celestial Moments,45472,118,153,309,400,Create a <b>Keepsake Pocket</b> to hold special mementos.<BR><BR><b>You'll Need:</b>  Paper. 8 1/2 x 11 inches.  Scissors. Tape or glue.<BR><BR><B>Directions:</B><BR><BR><OL><LI>Click <b>Personalize and Print Your Project</b> to open the Creative Workspace.</LI> <LI>Make text changes as desired.</LI> <LI>Click <b>Print Project</b> to send finished <b>Keepsake Pocket</b> to the printer.</LI> <LI><b>Cut</b> along solid lines.</LI> <LI><b>Fold</b> tabs back along dotted lines.</LI> <LI><b>Tape or glue</b> tabs to your scrapbook pages.</LI> </OL> <BR><BR><B>Tips:</B><BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project.Enhance the design with glitter paint or stickers.  Check out all our other scrapbook projects for matching accessories!<BR><BR>
S5,HP Projects,Scrapbooks,,,,3026017,50,Celestial Moments,45472,118,153,309,400,Decorate your scrapbook pages with these fun <b>Cut-out Designs</b>!<BR><BR><b>You'll Need:</b>  Paper. 8 1/2 x 11 inches <b>OR</b> a sticker sheet. 8 1/2 x 11 inches.  Scissors. Glue.<BR><BR><B>Directions:</B><BR><BR><OL><LI>Click <b>Personalize and Print Your Project</b> to open the Creative Workspace.</LI> <LI>Make text changes as desired.</LI> <LI>Click <b>Print Project</b> to send finished <b>Cut-out Designs</b> to the printer.</LI> <LI><b>Cut</b> along solid lines.</LI> <LI>If using regular paper. <b>glue</b> designs to your scrapbook pages as desired.</LI> </OL> <BR><BR><B>Tips:</B><BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project.    Check out all our other scrapbook projects for matching accessories!<BR><BR>
SA,HP Projects,Stationery Coordinates,,,,3022599,10,Starry Night<br>Add-a-Photo,45473,118,153,309,400,Whether you&#146;re typing. word-processing. or writing longhand. the old-fashioned way. personalized <B>stationery</B> is a nice way to express yourself and impress your correspondent.<BR><BR><B>You'll need:</B> Paper. 8 1/2 x 11 inches. Use plain white paper. colored paper. or preprinted stationery stock.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. For additional pages. click <b>Add Page</b> and follow the directions.<BR>4. Print your project.<BR><BR><B>Tips:</B><BR><BR>Choose a stationery style that fits your mood &#150; whimsical. happy. serious. etc.<BR><BR>Formal stationery traditionally includes the writer&#146;s name and contact information. but don&#146;t feel restricted to that. Specially chosen pictures and quotations can make your stationery uniquely yours. <BR><BR>Many stationery projects have coordinating envelopes. labels. or stickers you can Create & Print as well. <BR><BR>You may want to save your favorite stationery so that you can make more. Click <B>Save</B> and follow the directions.<BR><BR>
XE,HP Projects,Stationery Coordinates,,,,3022610,20,Starry Night<br>Add-a-Photo,45473,153,66,400,173,<B>Envelopes</B> are the first things a recipient sees when getting mail. So it&#146;s worthwhile &#150; and fun &#150; to create. personalize. and print envelopes to go with cards and letters.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace.<BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Click <b>Add Page</b> for each additional envelope you want to create.<BR>4. Print your project.<BR><BR><B>Tips:</B><BR><BR>Envelopes can be used for mailing stationery. brochures. flyers. notes. greeting cards. and more.<BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project.<BR><BR>
SA,HP Projects,Stationery Coordinates,,,,3056315,30,Scenice Lane<br>Add-a-Photo,45473,118,153,309,400,Whether you&#146;re typing. word-processing. or writing longhand. the old-fashioned way. personalized <B>stationery</B> is a nice way to express yourself and impress your correspondent.<BR><BR><B>You'll need:</B> Paper. 8 1/2 x 11 inches. Use plain white paper. colored paper. or preprinted stationery stock.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace. <BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. For additional pages. click <b>Add Page</b> and follow the directions.<BR>4. Print your project.<BR><BR><B>Tips:</B><BR><BR>Choose a stationery style that fits your mood &#150; whimsical. happy. serious. etc.<BR><BR>Formal stationery traditionally includes the writer&#146;s name and contact information. but don&#146;t feel restricted to that. Specially chosen pictures and quotations can make your stationery uniquely yours. <BR><BR>Many stationery projects have coordinating envelopes. labels. or stickers you can Create & Print as well. <BR><BR>You may want to save your favorite stationery so that you can make more. Click <B>Save</B> and follow the directions.<BR><BR>
XE,HP Projects,Stationery Coordinates,,,,3056316,40,Scenic Lane,45473,153,66,400,173,<B>Envelopes</B> are the first things a recipient sees when getting mail. So it&#146;s worthwhile &#150; and fun &#150; to create. personalize. and print envelopes to go with cards and letters.<BR><BR><B>Directions:</B><BR><BR>1. Click on <B>Personalize Your Project</B> to open the Create & Print workspace.<BR>2. Personalize the text. Select the text to write over it or change size. color. and font style.<BR>3. Click <b>Add Page</b> for each additional envelope you want to create.<BR>4. Print your project.<BR><BR><B>Tips:</B><BR><BR>Envelopes can be used for mailing stationery. brochures. flyers. notes. greeting cards. and more.<BR><BR>Print your project on scrap paper first to check the alignment. spelling. and overall look of the project.<BR><BR>
